mph,alpha,beta,seq,baro,oat,dp0,dpA,dpB
73,-40,30,68441,100980.242188,16.9375,174.014282,-805.700684,-584.939575
73,-40,30,68442,100977.226562,16.9375,256.411743,-880.773926,-519.021606
73,-40,30,68443,100977.414062,16.9375,293.948364,-668.371582,-556.558228
73,-40,30,68444,100980.851562,16.9375,364.44397,-672.033691,-457.681274
73,-40,30,68445,100989.507812,16.9375,370.852661,-826.757812,-473.245239
73,-40,30,68446,101000.414062,16.9375,324.160767,-706.82373,-421.060181
73,-40,30,68447,100998.125,16.9375,293.948364,-699.499512,-447.610474
73,-40,30,68448,101004.703125,16.9375,280.215454,-724.21875,-577.615356
73,-40,30,68449,100991.757812,16.9375,228.945923,-816.687012,-399.087524
73,-40,30,68450,101002.929688,16.9375,318.667603,-858.80127,-395.425415
73,-40,30,68451,101008.65625,16.9375,223.452759,-867.956543,-510.78186
73,-40,30,68452,101003.585938,16.9375,184.085083,-735.205078,-534.585571
73,-40,30,68453,100995.289062,16.9375,285.708618,-759.008789,-579.446411
73,-40,30,68454,100991.101562,16.9375,280.215454,-677.526855,-463.174438
73,-40,30,68455,100996.804688,16.9375,132.815552,-815.771484,-573.953247
73,-40,30,68456,101004.25,16.9375,215.213013,-677.526855,-481.484985
73,-40,30,68457,101007.039062,16.9375,197.817993,-674.780273,-559.30481
73,-40,30,68458,100993.328125,16.9375,168.521118,-875.280762,-471.414185
73,-40,30,68459,101005.515625,16.9375,176.760864,-975.073242,-645.36438
73,-40,30,68460,101003.398438,17.0,381.838989,-926.550293,-573.953247
73,-40,30,68461,101003.867188,17.0,288.4552,-680.273438,-478.738403
73,-40,30,68462,101006.507812,17.0,67.81311,-886.26709,-734.170532
73,-40,30,68463,100999.0625,17.0,119.082642,-861.547852,-615.151978
73,-40,30,68464,100996.929688,17.0,253.665161,-717.810059,-602.334595
73,-40,30,68465,100992.140625,17.0,0.0,-845.068359,-660.928345
73,-40,30,68466,100972.515625,17.0,293.948364,-661.047363,-632.546997
73,-40,30,68467,100971.046875,17.0,176.760864,-549.353027,-377.114868
73,-40,30,68468,100988.953125,17.0,417.544556,-843.237305,-606.912231
73,-40,30,68469,101000.273438,17.0,189.578247,-696.75293,-558.389282
73,-40,40,68536,100901.265625,17.0,335.147095,-855.13916,-893.47229
73,-40,40,68537,100902.75,17.0,364.44397,-941.19873,-794.595337
73,-40,40,68538,100904.695312,17.0,321.414185,-656.469727,-640.786743
73,-40,40,68539,100922.992188,17.0,299.441528,-549.353027,-630.715942
73,-40,40,68540,100925.34375,17.0,326.907349,-746.191406,-834.87854
73,-40,40,68541,100917.4375,17.0,259.158325,-687.597656,-705.789185
73,-40,40,68542,100911.515625,17.0,318.667603,-766.333008,-661.843872
73,-40,40,68543,100923.757812,17.0,401.065063,-903.662109,-708.535767
73,-40,40,68544,100929.53125,17.0,208.804321,-523.718262,-627.053833
73,-40,40,68545,100923.726562,17.0,273.806763,-680.273438,-746.987915
73,-40,40,68546,100919.28125,17.0,231.692505,-687.597656,-803.75061
73,-40,40,68547,100908.382812,17.0,315.921021,-827.67334,-806.497192
73,-40,40,68548,100897.335938,17.0,291.201782,-847.814941,-814.736938
73,-40,40,68549,100892.710938,17.0,313.174438,-683.02002,-683.816528
73,-40,40,68550,100899.976562,17.0,293.948364,-798.376465,-745.15686
73,-40,40,68551,100905.976562,16.9375,332.400513,-813.94043,-786.355591
73,-40,40,68552,100903.039062,16.9375,239.932251,-564.916992,-582.192993
73,-40,40,68553,100907.484375,16.9375,367.190552,-824.926758,-733.255005
73,-40,40,68554,100917.15625,16.9375,318.667603,-701.330566,-708.535767
73,-40,40,68555,100921.335938,16.9375,256.411743,-610.693359,-556.558228
73,-40,40,68556,100928.84375,17.0,261.904907,-690.344238,-675.576782
73,-40,40,68557,100926.351562,17.0,248.171997,-753.515625,-725.930786
73,-40,40,68558,100929.132812,17.0,370.852661,-712.316895,-724.099731
73,-40,40,68559,100935.59375,17.0,340.640259,-698.583984,-834.87854
73,-40,40,68560,100925.53125,17.0,195.071411,-655.554199,-819.314575
73,-40,40,68561,100918.46875,17.0,313.174438,-711.401367,-786.355591
73,-40,40,68562,100915.726562,17.0,192.324829,-599.707031,-612.405396
73,-40,40,68563,100918.773438,17.0,261.904907,-708.654785,-710.366821
73,-40,40,68564,100921.390625,17.0,259.158325,-675.695801,-702.127075
73,-40,40,68565,100920.765625,16.9375,267.398071,-682.104492,-836.709595
73,-40,40,68566,100913.773438,16.9375,277.468872,-759.924316,-853.189087
73,-40,40,68567,100902.117188,16.9375,273.806763,-766.333008,-678.323364
73,-40,40,68568,100911.53125,16.9375,186.831665,-712.316895,-678.323364
73,-40,40,68569,100912.671875,16.9375,277.468872,-674.780273,-811.074829
73,-40,40,68570,100911.328125,16.9375,280.215454,-720.556641,-721.353149
73,-40,40,68571,100913.585938,16.9375,223.452759,-620.76416,-748.81897
73,-40,40,68572,100912.023438,16.9375,318.667603,-691.259766,-595.925903
73,-40,40,68573,100923.914062,16.9375,282.962036,-670.202637,-661.843872
73,-40,40,68574,100934.65625,16.9375,206.057739,-653.723145,-669.168091
73,-40,40,68575,100934.28125,16.9375,324.160767,-607.03125,-741.494751
73,-40,40,68576,100936.546875,16.9375,335.147095,-803.869629,-707.620239
73,-40,40,68577,100940.046875,16.9375,293.948364,-770.910645,-733.255005
73,-40,40,68578,100934.632812,16.9375,270.144653,-571.325684,-667.337036
73,-40,40,68579,100944.46875,17.0,291.201782,-644.567871,-745.15686
73,-40,40,68580,100939.210938,17.0,165.774536,-626.257324,-646.279907
73,-40,40,68581,100944.25,17.0,223.452759,-529.211426,-635.293579
73,-40,40,68582,100945.898438,17.0,324.160767,-717.810059,-627.96936
73,-40,40,68583,100953.054688,17.0,337.893677,-764.501953,-669.168091
73,-40,40,68584,100955.359375,17.0,273.806763,-778.234863,-780.862427
73,-40,40,68585,100942.539062,17.0,197.817993,-684.851074,-843.118286
73,-40,40,68586,100929.640625,17.0,296.694946,-674.780273,-773.538208
73,-40,40,68587,100925.96875,17.0,261.904907,-704.077148,-832.131958
73,-40,40,68588,100922.25,16.9375,256.411743,-733.374023,-794.595337
73,-40,40,68589,100917.859375,16.9375,231.692505,-691.259766,-757.058716
73,-40,40,68590,100917.09375,16.9375,307.681274,-683.02002,-749.734497
73,-40,40,68591,100922.53125,16.9375,299.441528,-688.513184,-741.494751
73,-40,40,68592,100917.4375,16.9375,220.706177,-643.652344,-811.990356
73,-40,40,68593,100911.273438,16.9375,171.2677,-599.707031,-728.677368
73,-40,40,68594,100909.65625,16.9375,248.171997,-672.949219,-605.081177
73,-40,40,68595,100926.132812,16.9375,310.427856,-663.793945,-587.686157
73,-40,40,68596,100938.632812,16.9375,304.934692,-670.202637,-592.263794
73,-40,40,68597,100951.820312,16.9375,270.144653,-736.120605,-650.857544
73,-40,40,68598,100954.953125,16.9375,228.945923,-683.02002,-531.838989
73,-40,40,68599,100956.960938,16.9375,261.904907,-748.937988,-612.405396
73,-40,40,68600,100957.289062,16.9375,288.4552,-570.410156,-622.476196
73,-40,40,68601,100957.546875,16.9375,307.681274,-687.597656,-643.533325
73,-40,40,68602,100960.742188,16.9375,261.904907,-585.974121,-649.026489
73,-40,40,68603,100968.0,16.9375,256.411743,-575.90332,-467.752075
73,-40,40,68604,100975.46875,16.9375,318.667603,-668.371582,-640.786743
73,-40,40,68605,100975.117188,16.9375,228.945923,-541.113281,-638.040161
73,-40,40,68606,100967.9375,16.9375,253.665161,-623.510742,-714.944458
73,-40,40,68607,100959.796875,16.9375,273.806763,-666.540527,-717.69104
73,-40,40,68608,100953.5,16.9375,181.338501,-564.001465,-585.855103
73,-40,40,68609,100949.289062,16.9375,253.665161,-479.772949,-531.838989
73,-40,40,68610,100957.546875,16.9375,277.468872,-570.410156,-523.599243
73,-40,40,68611,100962.703125,16.9375,253.665161,-540.197754,-598.672485
73,-40,40,68612,100964.273438,16.9375,248.171997,-623.510742,-579.446411
73,-40,40,68613,100967.734375,16.9375,231.692505,-567.663574,-576.699829
73,-40,40,68614,100967.382812,16.9375,206.057739,-562.17041,-494.302368
73,-40,40,68615,100972.21875,16.9375,310.427856,-683.02002,-564.797974
73,-40,40,68616,100973.609375,16.9375,273.806763,-618.017578,-660.928345
73,-40,40,68617,100970.828125,16.9375,253.665161,-701.330566,-635.293579
73,-40,40,68618,100965.351562,16.9375,239.932251,-577.734375,-585.855103
73,-40,40,68619,100967.046875,16.9375,237.185669,-573.156738,-580.361938
73,-40,40,68620,100966.03125,16.9375,349.795532,-602.453613,-529.092407
73,-40,40,68621,100973.632812,16.9375,231.692505,-532.873535,-531.838989
73,-40,40,68622,100975.671875,16.9375,299.441528,-677.526855,-604.165649
73,-40,40,68623,100978.101562,16.9375,206.057739,-552.099609,-542.825317
73,-40,40,68624,100975.773438,17.0,152.041626,-562.17041,-585.855103
73,-40,40,68625,100982.210938,17.0,299.441528,-584.143066,-625.222778
73,-40,40,68626,100972.15625,17.0,248.171997,-647.314453,-738.748169
73,-40,40,68627,100961.617188,17.0,245.425415,-631.750488,-570.291138
73,-40,40,68628,100959.21875,17.0,237.185669,-586.889648,-590.432739
73,-40,40,68629,100962.242188,16.9375,296.694946,-629.003906,-598.672485
73,-40,40,68630,100965.46875,16.9375,200.564575,-644.567871,-503.457642
73,-40,40,68631,100957.359375,16.9375,223.452759,-484.350586,-561.135864
73,-40,40,68632,100962.796875,16.9375,226.199341,-626.257324,-617.89856
73,-40,40,68633,100958.960938,16.9375,253.665161,-591.467285,-664.590454
73,-40,40,68634,100960.898438,16.9375,184.085083,-636.328125,-614.23645
73,-40,40,68635,100956.476562,16.9375,277.468872,-663.793945,-663.674927
73,40,-40,69131,100859.546875,16.75,0.0,798.303223,885.397339
73,40,-40,69132,100834.828125,16.75,0.0,487.023926,561.300659
73,40,-40,69133,100841.078125,16.75,0.0,565.759277,561.300659
73,40,-40,69134,100845.765625,16.75,0.0,526.391602,573.202515
73,40,-40,69135,100849.953125,16.75,0.0,671.960449,580.526733
73,40,-40,69136,100859.679688,16.75,0.0,745.202637,674.82605
73,40,-40,69137,100860.890625,16.75,0.0,659.143066,642.782593
73,40,-40,69138,100866.640625,16.75,0.0,627.099609,517.355347
73,40,-40,69139,100874.648438,16.75,0.0,701.257324,674.82605
73,40,-40,69140,100872.804688,16.75,0.0,731.469727,753.561401
73,40,-40,69141,100866.28125,16.75,0.0,671.960449,708.700562
73,40,-40,69142,100856.757812,16.75,0.0,715.905762,687.643433
73,40,-40,69143,100864.609375,16.75,0.0,769.921875,668.417358
73,40,-40,69144,100862.429688,16.75,0.0,696.679688,640.036011
73,40,-40,69145,100860.960938,16.6875,0.0,745.202637,721.517944
73,40,-40,69146,100862.226562,16.6875,0.0,766.259766,674.82605
73,40,-40,69147,100870.429688,16.6875,0.0,841.333008,618.063354
73,40,-40,69148,100876.125,16.6875,0.0,643.579102,658.346558
73,40,-40,69149,100878.492188,16.6875,0.0,564.84375,662.924194
73,40,-40,69150,100875.953125,16.6875,0.0,780.908203,625.387573
73,40,-40,69151,100879.882812,16.6875,0.0,728.723145,783.773804
73,40,-40,69152,100863.539062,16.6875,0.0,676.538086,815.817261
73,40,-40,69153,100855.265625,16.6875,0.0,729.638672,828.634644
73,40,-40,69154,100844.46875,16.6875,0.0,685.693359,807.577515
73,40,-40,69155,100836.117188,16.6875,4.641724,780.908203,893.637085
73,40,-40,69156,100832.546875,16.6875,29.360962,575.830078,767.294312
73,40,-40,69157,100835.4375,16.6875,0.0,704.003906,631.796265
73,40,-40,69158,100840.570312,16.6875,0.0,669.213867,820.394897
73,40,-40,69159,100830.28125,16.6875,43.093872,701.257324,834.127808
73,40,-40,69160,100830.914062,16.6875,0.0,906.335449,715.109253
73,40,-40,69161,100844.289062,16.6875,0.0,860.559082,852.438354
73,40,-40,69162,100844.367188,16.6875,0.0,762.597656,863.424683
73,40,-40,69163,100836.085938,16.625,0.0,782.739258,719.68689
73,40,-40,69164,100849.421875,16.625,0.0,831.262207,607.992554
73,40,-40,69165,100861.984375,16.625,0.0,823.937988,714.193726
73,40,-40,69166,100868.21875,16.625,0.0,763.513184,908.285522
73,40,-40,69167,100843.460938,16.625,0.0,762.597656,676.657104
73,40,-40,69168,100852.6875,16.625,0.0,679.284668,602.49939
73,40,-40,69169,100864.539062,16.625,0.0,742.456055,796.591187
73,40,-40,69170,100851.890625,16.625,0.0,645.410156,725.180054
73,40,-40,69171,100840.359375,16.625,0.0,749.780273,733.4198
73,40,-40,69172,100846.320312,16.625,0.0,796.472168,833.21228
73,40,-40,69173,100826.039062,16.625,0.0,656.396484,661.09314
73,40,-40,69174,100836.75,16.625,0.0,825.769043,605.245972
73,40,-40,69175,100849.914062,16.625,0.0,732.385254,736.166382
73,40,-40,69176,100854.28125,16.625,0.0,648.156738,813.070679
73,40,-40,69177,100844.28125,16.625,0.0,661.889648,799.337769
73,40,-40,69178,100833.992188,16.625,0.0,811.120605,831.381226
73,40,-40,69179,100827.234375,16.625,0.0,593.225098,721.517944
73,40,-40,69180,100832.054688,16.625,0.0,583.154297,561.300659
73,40,-40,69181,100839.195312,16.625,0.0,578.57666,687.643433
73,40,-40,69182,100839.796875,16.625,0.0,702.172852,742.575073
73,40,-40,69183,100830.1875,16.625,0.0,689.355469,679.403687
73,40,-40,69184,100834.039062,16.625,0.0,693.933105,686.727905
73,40,-40,69185,100832.046875,16.625,0.0,577.661133,614.401245
73,40,-40,69186,100842.84375,16.625,0.0,653.649902,639.120483
73,40,-40,69187,100855.78125,16.625,0.0,607.873535,551.229858
73,40,-40,69188,100867.507812,16.625,0.0,640.83252,570.455933
73,40,-40,69189,100864.5625,16.625,0.0,624.353027,707.785034
73,40,-40,69190,100853.320312,16.625,0.0,646.325684,584.188843
73,40,-40,69191,100866.234375,16.625,0.0,567.590332,516.439819
73,40,-40,69192,100873.484375,16.625,0.0,563.012695,615.316772
73,40,-40,69193,100867.0,16.625,0.0,605.126953,546.652222
73,40,-40,69194,100870.046875,16.625,0.0,639.916992,517.355347
73,40,-40,69195,100885.398438,16.6875,0.0,607.873535,475.241089
73,40,-40,69196,100893.695312,16.6875,0.0,583.154297,711.447144
73,40,-40,69197,100886.070312,16.6875,0.0,656.396484,782.858276
73,40,-40,69198,100864.375,16.6875,0.0,638.085938,549.398804
73,40,-40,69199,100864.820312,16.6875,0.0,597.802734,557.63855
73,40,-40,69200,100866.054688,16.6875,0.0,813.867188,673.910522
73,40,-40,69201,100868.3125,16.6875,0.0,696.679688,553.97644
73,40,-40,69202,100873.140625,16.6875,0.0,796.472168,607.077026
73,40,-40,69203,100868.640625,16.6875,0.0,676.538086,575.949097
73,40,-40,69204,100871.8125,16.6875,0.0,696.679688,597.006226
73,40,-40,69205,100867.007812,16.6875,0.0,559.350586,642.782593
73,40,-40,69206,100860.6875,16.6875,0.0,575.830078,644.613647
73,40,-40,69207,100855.429688,16.6875,0.0,474.206543,504.537964
73,40,-40,69208,100852.015625,16.75,0.0,573.083496,683.065796
73,40,-40,69209,100840.648438,16.75,0.0,621.606445,846.94519
73,40,-40,69210,100831.25,16.75,0.0,704.003906,797.506714
73,40,-40,69211,100829.460938,16.75,0.0,709.49707,641.867065
73,40,-40,69212,100836.851562,16.75,0.0,666.467285,552.145386
73,40,-40,69213,100849.039062,16.6875,0.0,669.213867,645.529175
73,40,-40,69214,100858.507812,16.6875,0.0,714.990234,705.038452
73,40,-40,69215,100860.492188,16.6875,0.0,685.693359,504.537964
73,40,-40,69216,100865.585938,16.6875,0.0,523.64502,488.058472
73,40,-40,69217,100861.648438,16.6875,0.0,541.040039,567.709351
73,40,-40,69218,100861.945312,16.6875,0.0,596.887207,517.355347
73,40,-40,69219,100861.132812,16.6875,0.0,747.033691,804.830933
73,40,-40,69220,100846.242188,16.6875,0.0,747.949219,722.433472
73,40,-40,69221,100847.054688,16.6875,0.0,814.782715,717.855835
73,40,-40,69222,100851.109375,16.75,0.0,788.232422,770.956421
73,40,-40,69223,100843.828125,16.75,0.0,556.604004,583.273315
73,40,-40,69224,100846.617188,16.75,0.0,664.63623,564.962769
73,40,-40,69225,100854.921875,16.75,0.0,658.227539,641.867065
73,40,-40,69226,100851.554688,16.75,0.0,669.213867,652.853394
73,40,-40,69227,100853.335938,16.75,0.0,898.095703,877.157593
73,40,-40,69228,100846.039062,16.75,0.0,811.120605,679.403687
73,40,-40,69229,100849.09375,16.75,0.0,812.036133,846.029663
73,40,-40,69230,100848.242188,16.75,0.0,607.873535,683.065796
73,40,-30,69296,100866.359375,16.75,0.0,881.616211,634.542847
73,40,-30,69297,100868.210938,16.75,0.0,857.8125,610.739136
73,40,-30,69298,100871.953125,16.75,0.0,950.280762,647.360229
73,40,-30,69299,100869.726562,16.75,0.0,1021.691895,636.373901
73,40,-30,69300,100871.523438,16.75,0.0,870.629883,711.447144
73,40,-30,69301,100855.640625,16.75,0.0,968.591309,609.823608
73,40,-30,69302,100869.484375,16.75,0.0,1096.765137,545.736694
73,40,-30,69303,100880.671875,16.75,0.0,980.493164,662.924194
73,40,-30,69304,100877.828125,16.75,0.0,909.082031,619.894409
73,40,-30,69305,100876.929688,16.75,0.0,930.13916,650.106812
73,40,-30,69306,100879.195312,16.75,0.0,868.798828,599.752808
73,40,-30,69307,100883.390625,16.75,0.0,823.937988,578.695679
73,40,-30,69308,100883.695312,16.75,0.0,889.855957,609.823608
73,40,-30,69309,100881.046875,16.8125,0.0,942.041016,664.755249
73,40,-30,69310,100873.8125,16.8125,0.0,894.433594,576.864624
73,40,-30,69311,100873.101562,16.8125,0.0,978.662109,636.373901
73,40,-30,69312,100872.234375,16.8125,0.0,960.351562,578.695679
73,40,-30,69313,100872.554688,16.8125,0.0,816.61377,530.172729
73,40,-30,69314,100880.882812,16.8125,0.0,772.668457,407.492065
73,40,-30,69315,100884.359375,16.8125,0.0,639.916992,495.38269
73,40,-30,69316,100888.148438,16.8125,0.0,654.56543,361.715698
73,40,-30,69317,100889.414062,16.8125,0.0,888.024902,474.325562
73,40,-30,69318,100889.679688,16.8125,0.0,913.659668,561.300659
73,40,-30,69319,100882.085938,16.8125,0.0,1053.735352,605.245972
73,40,-30,69320,100884.195312,16.8125,0.0,1045.495605,705.038452
73,40,-30,69321,100879.6875,16.8125,0.0,1069.299316,576.864624
73,40,-30,69322,100873.90625,16.8125,0.0,1061.975098,714.193726
73,40,-30,69323,100876.414062,16.875,0.0,947.53418,615.316772
73,40,-30,69324,100872.445312,16.875,0.0,980.493164,607.992554
73,40,-30,69325,100875.0625,16.875,0.0,936.547852,657.43103
73,40,-30,69326,100873.054688,16.875,0.0,938.378906,714.193726
73,40,-30,69327,100871.359375,16.8125,0.0,583.154297,548.483276
73,40,-30,69328,100870.28125,16.8125,0.0,729.638672,650.106812
73,40,-30,69329,100871.515625,16.8125,0.0,792.810059,503.622437
73,40,-30,69330,100873.773438,16.8125,0.0,787.316895,483.480835
73,40,-30,69331,100874.046875,16.8125,0.0,1019.86084,719.68689
73,40,-30,69332,100861.65625,16.8125,0.0,944.787598,679.403687
73,40,-30,69333,100860.273438,16.8125,0.0,1126.977539,742.575073
73,40,-30,69334,100853.070312,16.8125,0.0,1005.212402,664.755249
73,40,-30,69335,100851.890625,16.8125,0.0,1064.72168,756.307983
73,40,-30,69336,100853.015625,16.8125,0.0,956.689453,640.036011
73,40,-30,69337,100853.070312,16.8125,0.0,897.180176,702.29187
73,40,-30,69338,100843.664062,16.8125,0.0,971.337891,645.529175
73,40,-30,69339,100848.007812,16.8125,0.0,905.419922,618.063354
73,40,-30,69340,100854.476562,16.8125,0.0,1124.230957,746.237183
73,40,-30,69341,100846.1875,16.8125,0.0,975.0,564.962769
73,40,-30,69342,100850.046875,16.8125,0.0,1137.04834,765.463257
73,40,-30,69343,100846.703125,16.8125,0.0,1046.411133,732.504272
73,40,-30,69344,100841.507812,16.8125,0.0,981.408691,774.61853
73,40,-30,69345,100838.335938,16.75,0.0,1112.329102,700.460815
73,40,-30,69346,100837.34375,16.75,0.0,1095.849609,866.171265
73,40,-30,69347,100828.125,16.75,0.0,1013.452148,878.07312
73,40,-30,69348,100827.546875,16.75,0.0,1148.034668,719.68689
73,40,-30,69349,100832.78125,16.75,0.0,1029.931641,918.356323
73,40,-30,69350,100826.773438,16.75,0.0,988.73291,687.643433
73,40,-30,69351,100828.039062,16.75,0.0,1129.724121,792.929077
73,40,-30,69352,100831.554688,16.75,0.0,1082.116699,721.517944
73,40,-30,69353,100829.929688,16.75,0.0,1126.062012,761.801147
73,40,-30,69354,100826.789062,16.75,0.0,1124.230957,658.346558
73,40,-30,69355,100835.15625,16.75,0.0,946.618652,556.723022
73,40,-30,69356,100839.125,16.75,0.0,991.479492,674.82605
73,40,-30,69357,100842.96875,16.75,0.0,978.662109,660.177612
73,40,-30,69358,100839.5,16.75,0.0,1007.043457,672.079468
73,40,-30,69359,100842.742188,16.75,0.0,983.239746,644.613647
73,40,-30,69360,100842.085938,16.75,0.0,986.901855,639.120483
73,40,-30,69361,100844.890625,16.75,0.0,905.419922,700.460815
73,40,-30,69362,100845.796875,16.75,0.0,879.785156,598.83728
73,40,-30,69363,100853.132812,16.75,0.0,892.602539,490.805054
73,40,-30,69364,100859.671875,16.8125,0.0,918.237305,504.537964
73,40,-30,69365,100864.390625,16.8125,0.0,1183.740234,708.700562
73,40,-30,69366,100858.023438,16.8125,0.0,1170.922852,742.575073
73,40,-30,69367,100858.75,16.8125,0.0,1061.975098,746.237183
73,40,-30,69368,100849.296875,16.8125,0.0,998.803711,634.542847
73,40,-30,69369,100850.21875,16.8125,0.0,918.237305,614.401245
73,40,-30,69370,100850.914062,16.8125,0.0,1080.285645,642.782593
73,40,-30,69371,100847.1875,16.8125,0.0,1069.299316,722.433472
73,40,-30,69372,100846.375,16.8125,0.0,963.098145,695.883179
73,40,-30,69373,100845.914062,16.8125,0.0,839.501953,605.245972
73,40,-30,69374,100849.835938,16.8125,0.0,868.798828,496.298218
73,40,-30,69375,100851.75,16.8125,0.0,782.739258,561.300659
73,40,-30,69376,100856.515625,16.8125,0.0,1049.157715,708.700562
73,40,-30,69377,100854.960938,16.8125,0.0,1132.470703,715.109253
73,40,-30,69378,100851.796875,16.8125,0.0,1230.432129,489.889526
73,40,-30,69379,100856.0625,16.8125,0.0,1098.596191,654.684448
73,40,-30,69380,100856.25,16.8125,0.0,1066.552734,570.455933
73,40,-30,69381,100856.59375,16.8125,0.0,1234.094238,732.504272
73,40,-30,69382,100858.640625,16.8125,0.0,1050.98877,662.924194
73,40,-30,69383,100861.40625,16.8125,0.0,920.068359,651.937866
73,40,-30,69384,100858.0625,16.8125,0.0,1115.075684,835.958862
73,40,-30,69385,100852.554688,16.8125,0.0,996.972656,625.387573
73,40,-30,69386,100854.179688,16.8125,0.0,823.937988,655.599976
73,40,-30,69387,100850.054688,16.8125,0.0,871.54541,697.714233
73,40,-30,69388,100843.5625,16.8125,0.0,930.13916,682.150269
73,40,-30,69389,100846.515625,16.8125,0.0,1021.691895,490.805054
73,40,-30,69390,100857.242188,16.8125,0.0,1246.911621,783.773804
73,40,-30,69391,100842.109375,16.875,0.0,1209.375,836.87439
73,40,-30,69392,100827.71875,16.875,0.0,1171.838379,767.294312
73,40,-30,69393,100832.234375,16.875,0.0,1196.557617,660.177612
73,40,-30,69394,100841.0,16.875,0.0,1221.276855,729.75769
73,40,-30,69395,100839.328125,16.875,0.0,1156.274414,817.648315
73,40,-20,69465,100873.734375,16.9375,0.0,1191.064453,508.200073
73,40,-20,69466,100874.328125,16.9375,0.0,1137.04834,660.177612
73,40,-20,69467,100868.679688,16.9375,0.0,1453.820801,449.606323
73,40,-20,69468,100872.820312,16.9375,0.0,1276.208496,338.827515
73,40,-20,69469,100876.382812,16.875,0.0,1121.484375,639.120483
73,40,-20,69470,100868.421875,16.875,0.0,1278.955078,522.848511
73,40,-20,69471,100869.351562,16.875,0.0,1252.404785,295.797729
73,40,-20,69472,100875.625,16.875,0.0,942.041016,415.731812
73,40,-20,69473,100876.046875,16.875,0.0,1137.963867,735.250854
73,40,-20,69474,100866.773438,16.875,0.0,1104.089355,280.233765
73,40,-20,69475,100880.070312,16.875,0.0,1007.958984,445.028687
73,40,-20,69476,100882.515625,16.875,0.0,920.068359,486.227417
73,40,-20,69477,100873.789062,16.875,0.0,1072.961426,474.325562
73,40,-20,69478,100870.578125,16.875,0.0,1002.46582,395.59021
73,40,-20,69479,100871.945312,16.875,0.0,1067.468262,636.373901
73,40,-20,69480,100866.859375,16.875,0.0,1145.288086,408.407593
73,40,-20,69481,100864.0625,16.875,0.0,1247.827148,343.405151
73,40,-20,69482,100874.664062,16.875,0.0,1025.354004,431.295776
73,40,-20,69483,100868.210938,16.875,0.0,1257.897949,543.90564
73,40,-20,69484,100863.859375,16.875,0.0,1139.794922,364.46228
73,40,-20,69485,100869.171875,16.875,0.0,1140.710449,376.364136
73,40,-20,69486,100869.664062,16.875,0.0,1192.895508,733.4198
73,40,-20,69487,100855.921875,16.875,0.0,1126.977539,605.245972
73,40,-20,69488,100854.429688,16.875,0.0,1290.856934,510.946655
73,40,-20,69489,100852.179688,16.875,0.0,1124.230957,452.352905
73,40,-20,69490,100858.875,16.875,0.0,1066.552734,341.574097
73,40,-20,69491,100867.898438,16.875,0.0,1072.045898,468.832397
73,40,-20,69492,100866.515625,16.875,0.0,801.049805,293.966675
73,40,-20,69493,100872.90625,16.875,0.0,1085.778809,390.097046
73,40,-20,69494,100876.1875,16.875,0.0,1231.347656,426.71814
73,40,-20,69495,100875.914062,16.875,0.0,1203.881836,372.702026
73,40,-20,69496,100879.039062,16.875,0.0,1245.080566,570.455933
73,40,-20,69497,100874.101562,16.875,0.0,1027.185059,660.177612
73,40,-20,69498,100861.03125,16.875,0.0,1332.055664,540.24353
73,40,-20,69499,100860.210938,16.875,0.0,1331.140137,436.78894
73,40,-20,69500,100866.226562,16.875,0.0,1140.710449,556.723022
73,40,-20,69501,100863.546875,16.875,0.0,1235.925293,615.316772
73,40,-20,69502,100858.429688,16.875,0.0,1294.519043,589.682007
73,40,-20,69503,100858.039062,16.875,0.0,1049.157715,482.565308
73,40,-20,69504,100861.757812,16.875,0.0,1145.288086,609.823608
73,40,-20,69505,100862.695312,16.9375,0.0,889.855957,336.080933
73,40,-20,69506,100866.703125,16.9375,0.0,1115.991211,208.822632
73,40,-20,69507,100881.242188,16.9375,0.0,1142.541504,474.325562
73,40,-20,69508,100879.609375,16.9375,0.0,1170.922852,508.200073
73,40,-20,69509,100874.898438,16.9375,0.0,1161.767578,323.26355
73,40,-20,69510,100882.046875,16.9375,0.0,1107.751465,509.115601
73,40,-20,69511,100878.039062,16.9375,0.0,985.986328,607.077026
73,40,-20,69512,100863.023438,16.9375,0.0,1064.72168,584.188843
73,40,-20,69513,100858.257812,16.9375,0.0,1258.813477,461.508179
73,40,-20,69514,100863.53125,16.9375,0.0,1209.375,413.900757
73,40,-20,69515,100866.648438,16.9375,0.0,1161.767578,382.772827
73,40,-20,69516,100873.625,16.9375,0.0,1156.274414,390.097046
73,40,-20,69517,100876.570312,16.9375,0.0,772.668457,411.154175
73,40,-20,69518,100878.335938,16.9375,0.0,1017.114258,394.674683
73,40,-20,69519,100874.007812,16.9375,0.0,833.093262,463.339233
73,40,-20,69520,100871.898438,16.9375,0.0,884.362793,332.418823
73,40,-20,69521,100868.789062,16.9375,0.0,839.501953,380.026245
73,40,-20,69522,100872.195312,16.9375,0.0,848.657227,426.71814
73,40,-20,69523,100870.359375,17.0,0.0,916.40625,499.0448
73,40,-20,69524,100868.710938,17.0,0.0,801.049805,382.772827
73,40,-20,69525,100867.5,17.0,0.0,938.378906,402.914429
73,40,-20,69526,100874.070312,17.0,0.0,956.689453,500.875854
